"ID","Career","CrseCollege","UnitTakenPrgrssSixth"
"005809380","UGRD","Social Sciences","0.66"
"005809393","UGRD","Business and Economics","2.00"
"005809393","UGRD","Social Sciences","0.66"
"005809536","PBAC","Education","1.00"
"005809601","UGRD","Arts and Humanities","0.50"
"005809679","PBAC","Extended Education","1.00"
"005809770","UGRD","Business and Economics","1.33"
"005809770","UGRD","Social Sciences","1.00"
"005809783","UGRD","Arts and Humanities","0.66"
"005809783","UGRD","Science & Technology","4.00"
"005809783","UGRD","Social Sciences","0.50"
"005809822","UGRD","Social Sciences","5.50"
"005809952","PBAC","Social Sciences","1.33"
"005810329","PBAC","Education","1.00"
"005810368","PBAC","Education","2.66"
"005810589","UGRD","Extended Education","3.33"
"005810615","PBAC","Education","4.50"
"005810628","PBAC","Education","1.00"
"005810654","PBAC","Education","3.83"
"005810667","PBAC","Education","2.66"
"005810732","UGRD","Social Sciences","5.33"
"005810849","PBAC","Extended Education","1.00"
"005810862","PBAC","Extended Education","1.00"
"005811083","PBAC","Extended Education","1.00"
"005811109","UGRD","Extended Education","3.33"
"005811408","UGRD","Social Sciences","4.00"
"005811564","UGRD","Business and Economics","2.00"
"005811564","UGRD","Social Sciences","0.50"
"005811577","UGRD","Arts and Humanities","0.66"
"005811577","UGRD","Social Sciences","1.16"
"005811863","UGRD","Science & Technology","0.66"
"005812019","UGRD","Arts and Humanities","2.16"
"005812019","UGRD","Science & Technology","0.50"
"005812071","UGRD","Arts and Humanities","0.50"
"005812071","UGRD","Science & Technology","0.50"
"005812188","UGRD","Science & Technology","0.50"
"005812500","UGRD","Science & Technology","0.66"
"005812682","UGRD","Arts and Humanities","0.50"
"005812682","UGRD","Science & Technology","1.83"
"005812786","UGRD","Science & Technology","0.66"
"005813683","UGRD","University-wide","0.33"
"005813891","UGRD","Arts and Humanities","0.50"
"005813891","UGRD","Science & Technology","1.83"
"005814073","UGRD","Arts and Humanities","0.50"
"005814073","UGRD","Business and Economics","0.66"
"005814073","UGRD","Science & Technology","0.50"
"005814073","UGRD","University-wide","0.33"
"005814476","UGRD","Arts and Humanities","0.50"
"005814476","UGRD","Science & Technology","0.66"
"005814619","UGRD","Arts and Humanities","0.66"
"005814723","UGRD","Science & Technology","0.66"
"005814970","UGRD","Science & Technology","0.66"
"005815009","UGRD","Science & Technology","0.66"
"005815009","UGRD","University-wide","0.33"
"005815165","UGRD","Arts and Humanities","0.50"
"005815165","UGRD","Science & Technology","0.66"
"005815243","UGRD","Arts and Humanities","0.66"
"005815243","UGRD","Science & Technology","2.00"
"005815282","UGRD","Science & Technology","0.50"
"005815516","UGRD","Science & Technology","0.66"
"005815620","UGRD","Science & Technology","0.50"
"005815620","UGRD","University-wide","0.33"
"005815633","UGRD","Science & Technology","0.50"
"005816075","UGRD","Arts and Humanities","1.16"
"005816075","UGRD","Science & Technology","0.66"
"005816374","UGRD","University-wide","0.33"
"005816491","UGRD","Arts and Humanities","1.16"
"005816491","UGRD","Business and Economics","0.66"
"005816491","UGRD","Science & Technology","0.50"
"005817674","UGRD","Science & Technology","0.33"
"005817674","UGRD","Social Sciences","1.66"
"005817687","PBAC","Extended Education","0.50"
"005817713","UGRD","Business and Economics","2.00"
"007000026","PBAC","Science & Technology","0.33"
"007000182","UGRD","Social Sciences","1.83"
"007000221","PBAC","Science & Technology","2.50"
"007000234","PBAC","Science & Technology","2.50"
"007000286","UGRD","Science & Technology","2.50"
"007000650","UGRD","Arts and Humanities","0.50"
"007000819","UGRD","Social Sciences","2.66"
"007000845","UGRD","Business and Economics","2.00"
"007000845","UGRD","Science & Technology","0.50"
"007000910","UGRD","Arts and Humanities","0.66"
"007000910","UGRD","Business and Economics","0.66"
"007000910","UGRD","Science & Technology","1.00"
"007000988","UGRD","Science & Technology","1.50"
"007000988","UGRD","Social Sciences","1.00"
"007001274","UGRD","Science & Technology","0.50"
"007001651","UGRD","Arts and Humanities","2.00"
"007001651","UGRD","Science & Technology","0.50"
"007001716","UGRD","Arts and Humanities","0.50"
"007001716","UGRD","Science & Technology","0.66"
"007001794","UGRD","Arts and Humanities","0.66"
"007002002","UGRD","Arts and Humanities","2.00"
"007002002","UGRD","Science & Technology","0.50"
"007002210","UGRD","University-wide","0.33"
"007002249","UGRD","University-wide","0.33"
"007002327","UGRD","Arts and Humanities","0.50"
"007002327","UGRD","Science & Technology","0.66"
"007002392","UGRD","Science & Technology","0.50"
"007002509","UGRD","Science & Technology","0.66"
"007002600","UGRD","Social Sciences","2.00"
"007002912","UGRD","Business and Economics","1.33"
"007002912","UGRD","Social Sciences","0.50"
"007002925","UGRD","Arts and Humanities","0.66"
"007002964","UGRD","Arts and Humanities","1.33"
"007002964","UGRD","Science & Technology","0.66"
"007002964","UGRD","Social Sciences","0.50"
"007003055","UGRD","Arts and Humanities","0.50"
"007003055","UGRD","Science & Technology","0.50"
"007003055","UGRD","Social Sciences","0.50"
"007003055","UGRD","University-wide","0.83"
"007003094","UGRD","Arts and Humanities","0.50"
"007003094","UGRD","Science & Technology","0.66"
"007003120","UGRD","Arts and Humanities","2.00"
"007003120","UGRD","Education","0.50"
"007003484","UGRD","Science & Technology","0.66"
"007003900","UGRD","Arts and Humanities","0.50"
"007003900","UGRD","Science & Technology","1.00"
"007003900","UGRD","University-wide","0.83"
"007003939","UGRD","Arts and Humanities","0.50"
"007003939","UGRD","Education","0.16"
"007003939","UGRD","Science & Technology","1.00"
"007003939","UGRD","University-wide","0.83"
"007004264","UGRD","Science & Technology","2.00"
"007004264","UGRD","Social Sciences","0.66"
"007004524","UGRD","Arts and Humanities","1.50"
"007004524","UGRD","Social Sciences","0.50"
"007004667","UGRD","Science & Technology","0.66"
"007004771","UGRD","Arts and Humanities","0.50"
"007004771","UGRD","Science & Technology","0.66"
"007004836","UGRD","Arts and Humanities","0.50"
"007004927","UGRD","Business and Economics","0.66"
"007004927","UGRD","Science & Technology","1.66"
"007005018","UGRD","Arts and Humanities","0.50"
"007005018","UGRD","Science & Technology","1.16"
"007005018","UGRD","University-wide","0.83"
"007005460","UGRD","Arts and Humanities","0.66"
"007005460","UGRD","Science & Technology","1.33"
"007005525","UGRD","Arts and Humanities","2.16"
"007005525","UGRD","Science & Technology","0.50"
"007006019","UGRD","University-wide","0.33"
"007006084","UGRD","Science & Technology","0.66"
"007006227","UGRD","Arts and Humanities","1.16"
"007006227","UGRD","Science & Technology","1.16"
"007006383","UGRD","Arts and Humanities","0.66"
"007006383","UGRD","Business and Economics","0.66"
"007006383","UGRD","Science & Technology","1.00"
"007006526","UGRD","Science & Technology","0.50"
"007006565","UGRD","Arts and Humanities","0.66"
"007006617","UGRD","Arts and Humanities","1.00"
"007006617","UGRD","Science & Technology","1.16"
"007006877","UGRD","Arts and Humanities","0.66"
"007006877","UGRD","Social Sciences","1.16"
"007006890","UGRD","Arts and Humanities","0.66"
"007006890","UGRD","Science & Technology","0.66"
"007006890","UGRD","Social Sciences","0.50"
"007006916","UGRD","Social Sciences","2.50"
"007007319","UGRD","Arts and Humanities","1.33"
"007007319","UGRD","Science & Technology","0.50"
"007007319","UGRD","Social Sciences","0.50"
"007007332","UGRD","Arts and Humanities","0.66"
"007007332","UGRD","Science & Technology","1.50"
"007007332","UGRD","Social Sciences","0.50"
"007007436","UGRD","Business and Economics","0.66"
"007007436","UGRD","Education","0.50"
"007007436","UGRD","Science & Technology","0.50"
"007007475","UGRD","Arts and Humanities","2.16"
"007007475","UGRD","Education","0.50"
"007007670","UGRD","Arts and Humanities","0.66"
"007007670","UGRD","Science & Technology","0.66"
"007007670","UGRD","Social Sciences","1.00"
"007007683","UGRD","Arts and Humanities","1.50"
"007007683","UGRD","Science & Technology","0.50"
"007007683","UGRD","Social Sciences","0.50"
"007007709","UGRD","University-wide","0.33"
"007007774","UGRD","Arts and Humanities","0.50"
"007007774","UGRD","Science & Technology","0.50"
"007008203","UGRD","Arts and Humanities","0.50"
"007008203","UGRD","Business and Economics","0.66"
"007008203","UGRD","Science & Technology","1.00"
"007008541","UGRD","Education","0.66"
"007008541","UGRD","Science & Technology","0.66"
"007008541","UGRD","Social Sciences","1.16"
"007008541","UGRD","University-wide","0.16"
"007008567","UGRD","Arts and Humanities","0.66"
"007008567","UGRD","Science & Technology","0.66"
"007008567","UGRD","Social Sciences","0.50"
"007008567","UGRD","University-wide","0.83"
"007008619","UGRD","Arts and Humanities","0.50"
"007008619","UGRD","Science & Technology","1.16"
"007008619","UGRD","Social Sciences","0.50"
"007008619","UGRD","University-wide","0.33"
"007009035","UGRD","Arts and Humanities","0.33"
"007009035","UGRD","Science & Technology","1.33"
"007009035","UGRD","Social Sciences","0.50"
"007009113","UGRD","University-wide","0.33"
"007009256","UGRD","Business and Economics","0.66"
"007009256","UGRD","Science & Technology","0.50"
"007009256","UGRD","University-wide","0.33"
"007009568","UGRD","Science & Technology","0.50"
"007009633","UGRD","Arts and Humanities","1.33"
"007009633","UGRD","Business and Economics","0.66"
"007009633","UGRD","Science & Technology","0.66"
"007009815","UGRD","Science & Technology","0.66"
"007009867","UGRD","Science & Technology","0.66"
"007009880","UGRD","Arts and Humanities","1.50"
"007009984","UGRD","Science & Technology","0.50"
"007010036","UGRD","Arts and Humanities","0.50"
"007010036","UGRD","Science & Technology","1.00"
"007010036","UGRD","University-wide","0.83"
"007010153","UGRD","Science & Technology","0.66"
"007010413","UGRD","Science & Technology","0.66"
"007010439","UGRD","Arts and Humanities","0.66"
"007010439","UGRD","Science & Technology","1.83"
"007010452","UGRD","Science & Technology","0.66"
"007010491","UGRD","Science & Technology","0.66"
"007010686","UGRD","Arts and Humanities","0.66"
"007010686","UGRD","Business and Economics","0.66"
"007010686","UGRD","Science & Technology","1.00"
"007010686","UGRD","University-wide","0.33"
"007010998","PBAC","Education","0.50"
"007011011","PBAC","Education","0.50"
"007011024","PBAC","Education","0.50"
"007011037","PBAC","Education","0.50"
"007011063","PBAC","Education","0.50"
"007011089","PBAC","Education","0.50"
"007011128","PBAC","Education","0.50"
"007011154","PBAC","Education","0.50"
"007011167","PBAC","Education","0.50"
"007011180","PBAC","Education","0.50"
"007011193","PBAC","Education","0.50"
"007011206","PBAC","Education","0.50"
"007011219","PBAC","Education","0.50"
"007011232","PBAC","Education","0.50"
"007011245","PBAC","Education","0.50"
"007011258","PBAC","Education","0.50"
"007011271","PBAC","Education","0.50"
"007011284","PBAC","Education","0.50"
"007011297","UGRD","Education","0.16"
"007011310","UGRD","Extended Education","0.66"
"007011323","UGRD","Extended Education","0.33"
"007011336","PBAC","Extended Education","0.66"
"007011401","UGRD","Arts and Humanities","1.16"
"007011401","UGRD","Business and Economics","0.66"
"007011401","UGRD","Science & Technology","0.50"
"007011440","UGRD","Arts and Humanities","0.66"
"007011544","UGRD","Business and Economics","2.66"
"007011557","UGRD","Science & Technology","0.50"
"007011557","UGRD","Social Sciences","0.50"
"007011570","UGRD","Arts and Humanities","2.00"
"007011570","UGRD","Education","0.33"
"007011570","UGRD","Science & Technology","0.50"
"007011700","UGRD","Business and Economics","2.66"
"007011960","UGRD","Arts and Humanities","0.66"
"007011960","UGRD","Science & Technology","1.66"
"007011960","UGRD","University-wide","0.33"
"007012051","UGRD","Science & Technology","0.66"
"007012181","UGRD","Arts and Humanities","1.33"
"007012181","UGRD","Social Sciences","0.66"
"007012389","UGRD","Science & Technology","2.50"
"007012662","UGRD","Arts and Humanities","0.50"
"007012662","UGRD","Science & Technology","2.16"
"007012740","UGRD","Arts and Humanities","0.66"
"007012740","UGRD","Science & Technology","1.16"
"007012740","UGRD","Social Sciences","0.50"
"007012779","UGRD","Science & Technology","0.66"
"007012844","UGRD","Arts and Humanities","0.66"
"007012844","UGRD","Science & Technology","0.50"
"007012844","UGRD","Social Sciences","1.33"
"007012857","UGRD","Arts and Humanities","1.33"
"007012857","UGRD","Science & Technology","0.16"
"007012857","UGRD","Social Sciences","0.50"
"007013260","UGRD","Arts and Humanities","2.66"
"007013273","UGRD","Science & Technology","1.33"
"007013286","UGRD","Arts and Humanities","1.66"
"007013286","UGRD","Education","0.50"
"007013624","UGRD","Social Sciences","2.00"
"007013819","UGRD","Arts and Humanities","1.66"
"007013819","UGRD","Science & Technology","1.00"
"007013845","UGRD","Business and Economics","0.66"
"007013845","UGRD","University-wide","0.33"
"007013884","UGRD","Education","1.50"
"007013884","UGRD","Science & Technology","0.50"
"007013884","UGRD","Social Sciences","0.50"
"007013975","UGRD","Science & Technology","0.50"
"007014157","UGRD","Arts and Humanities","0.50"
"007014157","UGRD","Science & Technology","0.66"
"007014170","UGRD","Arts and Humanities","1.83"
"007014170","UGRD","Social Sciences","0.66"
"007014391","UGRD","Arts and Humanities","0.66"
"007014391","UGRD","Business and Economics","0.66"
"007014391","UGRD","Science & Technology","1.16"
"007014573","UGRD","Arts and Humanities","0.50"
"007014573","UGRD","Science & Technology","0.66"
"007014677","UGRD","Social Sciences","2.66"
"007014820","UGRD","Science & Technology","0.66"
"007014950","UGRD","Science & Technology","0.83"
"007014950","UGRD","University-wide","0.33"
"007015106","UGRD","Arts and Humanities","0.50"
"007015184","UGRD","Arts and Humanities","0.83"
"007015184","UGRD","Social Sciences","1.33"
"007015210","UGRD","Arts and Humanities","1.16"
"007015210","UGRD","Science & Technology","0.66"
"007015210","UGRD","Social Sciences","0.50"
"007015769","UGRD","University-wide","0.33"
"007015886","UGRD","Science & Technology","0.66"
"007015886","UGRD","University-wide","0.33"
"007016536","UGRD","Arts and Humanities","0.66"
"007016536","UGRD","Science & Technology","2.00"
"007016601","UGRD","Arts and Humanities","0.50"
"007016601","UGRD","Science & Technology","1.33"
"007016601","UGRD","Social Sciences","0.66"
"007016900","UGRD","Science & Technology","0.50"
"007016991","UGRD","Arts and Humanities","1.33"
"007016991","UGRD","Science & Technology","1.33"
"007017173","UGRD","Science & Technology","2.66"
"007017186","PBAC","Arts and Humanities","3.16"
"007017199","UGRD","Arts and Humanities","1.33"
"007017199","UGRD","Business and Economics","1.33"
"007017199","UGRD","Science & Technology","0.66"
"007017199","UGRD","Social Sciences","1.00"
"007017212","PBAC","Extended Education","0.75"
"007017225","PBAC","Extended Education","0.75"
"007017238","PBAC","Education","0.50"
"007017251","PBAC","Extended Education","0.75"
"007017446","UGRD","University-wide","0.33"
"007018083","UGRD","Science & Technology","0.66"
"007018681","PBAC","Extended Education","1.00"
"007018746","UGRD","Science & Technology","0.50"
"007018915","UGRD","Science & Technology","0.66"
"007018941","UGRD","Science & Technology","1.00"
"007018941","UGRD","University-wide","0.33"
"007018954","UGRD","University-wide","0.33"
